,edh_person_id,name,praenomen,nomen,cognomen,supernomen,gender,age,tribus,status,religion,occupation,edh_inscription_id,inscription_text,inscription_type,not_before,not_after,origo,origo_clean,auto_origo_geo,origo_pleiades_id,origo_pleiades_name,origo_certainty,origo_geo_source_url,origo_geometry,findspot_name,findspot_ancient,findspot_modern,findspot_geometry,origo_line,1BCE,1CE,2CE,3CE,4CE,5CE
1782,HD053693/1,[---] Sc[ap. ---] Florent[ia],[-],[---],[---],,male,,Scaptia,military personnel,,,HD053693,Scaptia Florentia veteranus legionis XI Claudiae piae fidelis testamento fieri iussit hic situs est in fronte pedes X in agrum pedes X,epitaph,42.0,150.0,Florentia+,Florentia,True,413138.0,Florentia,certain,nan,POINT (11.256929 43.768755),"Donji Proložac, Velika Gospa, Kirche, bei",NULL,Proložac,POINT (17.173 43.4553),"LINESTRING (11.256929 43.768755, 17.173 43.4553)",False,True,True,False,False,False
1783,HD053710/2,Î Î¿ÏÎ»á½·Î¿Ï ÎÎ¹ÎºÎ¿ÏÎ¿Î»á½·ÏÎ¿[Ï],,,Î á½¹ÏÎ»Î¹Î¿Ï,,male,,,,,,HD053710,Αὐφιδία Ποπλίου Νικοπολίτου,epitaph,1.0,200.0,ÎÎ¹ÎºÎ¿ÏÎ¿Î»á½·ÏÎ·Ï,Unintelligible Unicode,False,658547.0,Nicopolis,uncertain (another good variant exists),https://pleiades.stoa.org/places/501525,POINT (36.6325185 37.0262595),NULL,Demetrias,Demetrias,POINT (22.9583 39.3669),"LINESTRING (36.6325185 37.0262595, 22.9583 39.3669)",False,True,True,False,False,False
1784,HD053726/1,Caesia T.f. Secunda Boati,,Caesia,Secunda,,female,,,,names of pagan deities,,HD053726,Caesia Titi filia Secunda Boati Aesculapio,votive inscription,1.0,150.0,Boati,Boati,False,857063.0,Boas/Harpasos(River),uncertain (name could be interpreted differently),nan,POINT (40.7930883 40.4347626),1-279 etc. bleibend (111),Salonae - 0a1,Solin - 0a1,POINT (16.4942 43.5445),"LINESTRING (40.7930883 40.4347626, 16.4942 43.5445)",False,True,True,False,False,False
1785,HD053759/1,Bitu{t}ris{o}(?) Cotisai f. Boius,,,Bituris?,,male,13,,,,,HD053759,Bitutriso F Cotisai filius Boius annorum XII Annia filia hic intus est situs Cotisai annorum XXV pater posuit,epitaph,151.0,200.0,Boius,Boius,False,393390.0,Boi(i),uncertain (another good variant exists),197173,POINT (11.0685142688 44.677113305),"Ried Bubanat, Parzelle Nr. 920/1, sekundär verwendet",Carnuntum,"Potzneusiedl, bei",POINT (16.9129 48.0502),"LINESTRING (11.0685142688 44.677113305, 16.9129 48.0502)",False,False,True,False,False,False
1786,HD053766/1,Q. Varius Q. Cl. Sabinus Sav.,Q.,Varius,Sabinus,,male,35,Claudia,military personnel,,,HD053766,Quintus Varius Quinti Claudia Sabinus Savaria miles legionis I adiutricis beneficiarius legati consularis stipendiorum XVII annorum XXXV Publius Valerius eques legionis XV secundus heres ex testamento Surus,epitaph,101.0,150.0,Savaria*,Savaria,True,197498.0,Savaria,certain,nan,POINT (16.62192 47.235142),"canabae, Oberes Burgfeld",Carnuntum,Bad Deutsch-Altenburg,POINT (16.8945 48.1209),"LINESTRING (16.62192 47.235142, 16.8945 48.1209)",False,False,True,False,False,False
1787,HD053767/1,M. Herennius M.f. Voltinia Phil<i>ppis,M.,Herennius,,,male,39,Voltinia,military personnel,,,HD053767,Marcus Herennius Marci filius Voltinia Philippis miles legionis XV Apollinaris annorum XXXIX stipendiorum XVII hic situs est,epitaph,40.0,57.0,Philippis,Philippi,False,501482.0,Krenides/Philippi/col. Augusta Iulia Phillippensis,certain,nan,POINT (24.2836083333 41.013317),"canabae, Unteres Burgfeld",Carnuntum,Bad Deutsch-Altenburg,POINT (16.8945 48.1209),"LINESTRING (24.2836083333 41.013317, 16.8945 48.1209)",False,True,False,False,False,False
1788,HD053804/1,Firma[n]i Cassronis domo Lai,,,Firmanus+,,male,,,military personnel,,,HD053804,Dis Manibus Firmani Cassronis armorum custodis cohortis I sagittariorum stipendiorum XIII domo Lai Dasillus vexillarius heres faciendum curavit,epitaph,151.0,200.0,domo Laus,Laus,False,383691.0,Laus Pompeia,uncertain (name could be interpreted differently),nan,POINT (9.418776 45.303456),"Stift Klosterneuburg, Leopoldihof (Kuchelhof), römische Zisterne, sekundär verwendet",NULL,Klosterneuburg,POINT (16.3262 48.3079),"LINESTRING (9.418776 45.303456, 16.3262 48.3079)",False,False,True,False,False,False
1790,HD053820/1,Aur. Agrippe. ex provinci. Arabia c. Cilis.(?) Sahareno,,Aurelius*,Agrippa*,,male,24,,,,,HD053820,Dis Manibus Aurelio Agrippae ex provincia Arabia civitate Cilis Sahareno qui vixit annos XXIIII Marcus Aurelius Bassus eques Romanus nepoti dulcissimo,epitaph,171.0,250.0,ex provincia* Arabia civitate* Cilis(---)? Saharenus,provincia Arabia Cilis(---) Saharenus,False,324694.0,Cillium,wild guess,nan,POINT (8.7977637 35.16765875),"Drava, Fluss, Ufer",Mursa,Osijek,POINT (18.6988 45.5625),"LINESTRING (8.7977637 35.16765875, 18.6988 45.5625)",False,False,True,True,False,False
1794,HD054172/1,Fl. Fidentius Sirmesis.,,Flavius*,Fidentius,,male,20,,"decurial order, higher local offices",,,HD054172,Flavius Fidentius ex comitibus Sirmiensis hic est depositus vixit annos XX,epitaph,371.0,500.0,Sirmiensis*,Sirmiensis,False,383781.0,Sirmio,uncertain (another good variant exists),https://pleiades.stoa.org/places/207447,POINT (10.60805 45.492485),NULL,Salonae,Solin,POINT (16.491 43.5376),"LINESTRING (10.60805 45.492485, 16.491 43.5376)",False,False,False,False,True,True
1795,HD054337/3,Aureli <F=E>lavi natione Suri,,Aurelius,Flavus,,male,55,,,,data available,HD054337,Tito Aurelio Apollonio fratri eius centurioni cohortis I milliariae defuncto Sirmi annorum XXXIII Aurelius Aquila pater infelicissimus vivus fecit et Aureli Flavi negotiantis natione Suri defuncto annorum LV Sirmi et Aurelio Luciano defuncto annorum amico eorum merenti,epitaph,151.0,300.0,natione Surus,Syria,False,678437.0,Tyrus/Col. Septimia Severa,certain,nan,POINT (35.2038435 33.2698475),1-279 etc. bleibend (111),Salonae - 0a1,Solin - 0a1,POINT (16.4942 43.5445),"LINESTRING (35.2038435 33.2698475, 16.4942 43.5445)",False,False,True,True,False,False
1796,HD054342/1,L. Octavi L.Pol. Martialis Eporedia,L.,Octavius,Martialis,,male,,Pollia,military personnel,,,HD054342,Luci Octavi Luci Pollia Martialis Eporedia militis legionis XX,epitaph,50.0,60.0,Eporedia,Eporedia,True,383642.0,Eporedia,certain,nan,POINT (7.875942 45.466604),NULL,Glevum,Gloucester,POINT (-2.2458 51.865),"LINESTRING (7.875942 45.466604, -2.2458 51.865)",False,True,False,False,False,False
1797,HD054431/1,Fl. Urso do. A<c=Q>r.,,Flavius*,Ursus,,male,38,,"decurial order, higher local offices",,,HD054431,Dis Manibus Flavio Urso domo Acruvino qui vixit annos plus minus XXXVIII Valeria Marcellina,epitaph,101.0,300.0,domo*? Acruvino*,Acruvino,False,481808.0,Doclea,uncertain (name could be interpreted differently),nan,POINT (19.2652975 42.468339),"Duklja, frühchristliche Basilika",Doclea,Podgorica,POINT (19.269 42.4687),"LINESTRING (19.2652975 42.468339, 19.269 42.4687)",False,False,True,True,False,False
1798,HD054439/1,C. Longinus. C.f. Cor. Amblada,C.,Longinius*,,,male,40,,military personnel,,,HD054439,Caius Longinius Cai filius Cornelia Amblada miles legionis VII annorum XL stipendiorum XXI hic situs est frater fratri,epitaph,1.0,42.0,Amblada,Amblada,True,638741.0,Amblada,certain,nan,POINT (31.7386345 37.518578),Gardun,Tilurium,Trilj,POINT (16.7143 43.6076),"LINESTRING (31.7386345 37.518578, 16.7143 43.6076)",False,True,False,False,False,False
1799,HD054440/1,Melvadius Macri f. dom. Cugernus,,,Melvadius,,male,30,,military personnel,,,HD054440,Melvadius Macri filius eques alae Claudiae novae domo Cugernus annorum XXX stipendiorum XII testamento fieri iussit Tiberius Claudius Aurelius heres posuit,epitaph,60.0,70.0,domo* Cugernus,Cugernus,False,108914.0,Cugerni,certain,nan,POINT (6.2676241601 51.6650479633),"Košute, Haus des Knezović",Tilurium,Trilj,POINT (16.6997 43.6268),"LINESTRING (6.2676241601 51.6650479633, 16.6997 43.6268)",False,True,False,False,False,False
1800,HD054442/1,Ser. Ennius Ser.f. Claudia Fuscus domo Cemeneli,Ser.,Ennius,Fuscus,,male,,Sergia,military personnel,,,HD054442,Servius Ennius Servi filius Claudia Fuscus domo Cemeneli miles cohortis VIII voluntariorum stipendiorum XVIIII annorum XXXIIX Fulvia Vitalis viva fecit sibi et coniugi bene merenti fecit hoc monumentum heredem non sequetur,epitaph,71.0,130.0,domo Cemeneli,Cemenelum,False,157834.0,Cemenelum,certain,nan,POINT (7.2758295 43.7194725),Gornji Muć,Andetrium,Muć,POINT (16.4838 43.6907),"LINESTRING (7.2758295 43.7194725, 16.4838 43.6907)",False,True,True,False,False,False
1801,HD054607/1,Aur. Kamines natione Armenius,,Aurelius*,Kamines,,male,28,,,,,HD054607,Aurelius Kamines natione Armenius qui vixit annos XXVIII,epitaph,201.0,300.0,natione Armenius,Armenia,False,981507.0,Armenia (Roman province),uncertain (another good variant exists),874350,POINT (42.5 37.5),NULL,"Solentia, insula","Šolta, Insel",POINT (16.325 43.3696),"LINESTRING (42.5 37.5, 16.325 43.3696)",False,False,False,True,False,False
1802,HD054690/1,[--- mun.?] Cl. Agunto,[-],[---],[---],,,,,,,,HD054690,municipio Claudio Agunto,building/dedicatory inscription,51.0,100.0,municipio+*? Claudio*? Agunto,municipio Claudio Agunto,False,187265.0,Aguntum,certain,nan,POINT (12.8228592 46.8274616),"Johannesberg, Burgruine Rabenstein",Municipium Claudium Virunum,S. Paul/Lavanttal,POINT (14.8719 46.6886),"LINESTRING (12.8228592 46.8274616, 14.8719 46.6886)",False,True,False,False,False,False
1803,HD054705/1,M. Aur. Silvano domo Damasc[o],M.,Aurelius*,Silvanus,,male,at least 30,,military personnel,,,HD054705,Dis Manibus Marco Aurelio Silvano signifero cohortis Dquingenaria Canathenorum stipendiorum XXI annorum XXX domo Damasco Sattonius Ursinus,epitaph,176.0,300.0,domo Damasco+,Damascus,False,678106.0,Damascus,certain,nan,POINT (36.309102 33.511612),"canabae, Flur Mühläcker, sekundär verwendet",Carnuntum,Bad Deutsch-Altenburg,POINT (16.8978 48.1247),"LINESTRING (36.309102 33.511612, 16.8978 48.1247)",False,False,True,True,False,False
1804,HD054710/1,L. Caesius L.f. Cam. Bassus domo Pisauri,L.,Caesius,Bassus,,male,52,Camilia,military personnel,,,HD054710,Lucius Caesius Luci filius Camilia Bassus domo Pisauri veteranus legionis VII Claudiae piae fidelis annorum LIII stipendiorum XXXII hic situs est testamento fieri iussit heres posuit in fronte pedes VI in agro pedes X,epitaph,42.0,130.0,domo Pisauri,Pisauri,False,413256.0,Pisaurum,certain,nan,POINT (12.91577 43.912081),1-279 etc. bleibend (111),Salonae - 0a1,Solin - 0a1,POINT (16.4942 43.5445),"LINESTRING (12.91577 43.912081, 16.4942 43.5445)",False,True,True,False,False,False
1805,HD054712/1,Cloutius Clutami f. Susarru domo Curunniace,,,Cloutius,,male,35,,military personnel,,,HD054712,Cloutius Clutami filius duplicarius alae Pannoniorum Susarrus domo Curunniace annorum XXXV stipendiorum XI hic situs est posuit CA,epitaph,1.0,100.0,Susarrus* domo Curunniace,Susarrus Curunniace,False,240915.0,Curunniacis,uncertain (name could be interpreted differently),nan,POINT (-7.5 42.5),1-279 etc. bleibend (111),Salonae - 0a1,Solin - 0a1,POINT (16.4942 43.5445),"LINESTRING (-7.5 42.5, 16.4942 43.5445)",False,True,False,False,False,False
1806,HD054713/1,L. Cornelius L.<f=E>. Mae. Pelagonia,L.,Cornelius,,,male,45,Maecia,military personnel,,,HD054713,Lucius Cornelius Luci filius Maecia Pelagonia veteranus legionis XI annorum XLV stipendiorum XXV hic situs est filii posuerunt,epitaph,1.0,100.0,Pelagonia,Pelagonia,True,481952.0,Pelagonia,certain,nan,POINT (21.610691 41.313278),NULL,Salonae,Solin,POINT (16.491 43.5376),"LINESTRING (21.610691 41.313278, 16.491 43.5376)",False,True,False,False,False,False
1807,HD054720/1,C. Curiatius T.f. Serg. Secundus dom. Augusta Troade,C.,Curiatius,Secundus,,male,65,Sergia,military personnel,,,HD054720,Caius Curiatius Titi filius Sergia Secundus domo Augusta Troade veteranus legionis VII Claudiae piae fidelis scriba Salonis annorum LXV hic situs est in fronte pedes in agro pedes XX,epitaph,1.0,100.0,domo* Augusta Troade,Augusta Troade,False,550434.0,Antigoneia/(Col. Augusta) Alexandiria Troas,certain,nan,POINT (26.1575595186 39.7516571034),1-279 etc. bleibend (111),Salonae - 0a1,Solin - 0a1,POINT (16.4942 43.5445),"LINESTRING (26.1575595186 39.7516571034, 16.4942 43.5445)",False,True,False,False,False,False
1809,HD054737/1,Q. Nercio Qu[ir.] Victori Sirm[io],Q.,Nercius,Victor,,male,30,Quirina,military personnel,,,HD054737,Dis Manibus Quinto Nercio Quirina Victori Sirmio militi legionis II adiutricis centuria Iu Proculi annorum XXX stipendiorum Tetrini MAT,epitaph,101.0,200.0,Sirmio+,Sirmium,True,383781.0,Sirmio,certain,nan,POINT (10.60805 45.492485),"Óbuda, Bécsi út 203, bei, Gräberfeld IV, sekundär verwendet",Aquincum,Budapest,POINT (19.0312 47.5423),"LINESTRING (10.60805 45.492485, 19.0312 47.5423)",False,False,True,False,False,False
1810,HD054739/1,[---]ius Firm[us? ---] domo Ar[---],[-],[---]ius,Firmus+?,,male,,,,,,HD054739,ius Firmus f domo Ar,epitaph,1.0,150.0,domo Ar[---],Ar[---],False,981506.0,Arabia (Province),uncertain (name could be interpreted differently),nan,POINT (32.5 27.5),"Vranjic, S. Martin, Kirche",Salonae,Solin,POINT (16.463 43.5311),"LINESTRING (32.5 27.5, 16.463 43.5311)",False,True,True,False,False,False
1811,HD054791/1,Albaniu[s] Agricola et Ma[cr]i[n]i[u]s Iuli[a]nus [c]ives [S]umelo.,,Albanius+,Agricola,,male,,,"decurial order, higher local offices",,,HD054791,Bonum Eventum eeqquitum legionis XXII Primigeniae piae fidelis Albanius Agricola et Macrinius Iulianus qquaestores cives Sumelocennenses Pompeiano et Paeligniano consulibus,votive inscription,231.0,,civis+ Sumelocennensis+*,Sumelocennensis,False,118985.0,Sumolecenna,certain,nan,POINT (8.937121 48.4776425),"Kästrich, römische Stadtmauer, sekundär verwendet",Mogontiacum,Mainz,POINT (8.2645 49.9959),"LINESTRING (8.937121 48.4776425, 8.2645 49.9959)",False,False,False,True,False,False
1812,HD054791/2,Albaniu[s] Agricola et Ma[cr]i[n]i[u]s Iuli[a]nus [c]ives [S]umelo.,,Macrinius+,Iulianus+,,male,,,"decurial order, higher local offices",,,HD054791,Bonum Eventum eeqquitum legionis XXII Primigeniae piae fidelis Albanius Agricola et Macrinius Iulianus qquaestores cives Sumelocennenses Pompeiano et Paeligniano consulibus,votive inscription,231.0,,civis+ Sumelocennensis+*,Sumelocennensis,False,118985.0,Sumolecenna,certain,nan,POINT (8.937121 48.4776425),"Kästrich, römische Stadtmauer, sekundär verwendet",Mogontiacum,Mainz,POINT (8.2645 49.9959),"LINESTRING (8.937121 48.4776425, 8.2645 49.9959)",False,False,False,True,False,False
1813,HD054813/1,M. Iul. M.f. Vol. Paternus Aquis Sextiis,M.,Iulius*,Paternus,,male,,Voltinia,military personnel,,,HD054813,Marcus Iulius Marci filius Voltinia Paternus Aquis Sextiis miles legionis VI victricis centurio legionis VIII Augustae centurio legionis XIIII geminae Martiae victricis centurio legionis XI Claudiae piae fidelis testamento fieri iussit ex HS Xdecem milibus Iulia Titi filia Maxima uxor et Marcus Iulius Marci libertus Docimus heredes faciendum curaverunt,epitaph,51.0,150.0,Aquis Sextiis,Aquis Stiis,False,266051.0,(S)Ucia,certain,nan,POINT (-4.186553 38.074265),NULL,Salonae,Solin,POINT (16.491 43.5376),"LINESTRING (-4.186553 38.074265, 16.491 43.5376)",False,True,True,False,False,False
1814,HD054821/1,M. Marii Ambacti Corneli dom. Br<i=Y>xia,M.,Marius,Ambactus,,male,,,,,,HD054821,Dis Manibus Marci Marii Ambacti Corneli domo Brixia Publius Scrasius Naeolus aequo publico scriba quaestorius amico inconparabili,epitaph,1.0,200.0,domo* Bryxia (= Brixia),Brixia,True,383603.0,Brixia,certain,nan,POINT (10.223135 45.539773),Duklja,Doclea,Podgorica,POINT (19.2659 42.4672),"LINESTRING (10.223135 45.539773, 19.2659 42.4672)",False,True,True,False,False,False
1815,HD055081/1,C. Coccius C.f. Vetur. [T]ertius Plac.,C.,Coccius,Tertius+,,male,,Voturia,military personnel,,,HD055081,Caius Coccius Cai filius Veturia Tertius Placentia miles legionis XI Claudiae piae fidelis stipendiorum XII centuria Caecili Sabini beneficiarius tribuni heres faciendum curavit,epitaph,42.0,69.0,Placentia*,Placentia,True,383741.0,Placentia,certain,nan,POINT (9.6976645 45.0525855),"Ivoševci, bei, Šuplja Crkva",Burnum,Kistanje,POINT (16.0066 44.0166),"LINESTRING (9.6976645 45.0525855, 16.0066 44.0166)",False,True,False,False,False,False
1817,HD055167/1,M. Aur. Germanus d. Emon[a],M.,Aurelius*,Germanus,,male,,,,names of pagan deities,,HD055167,Iovi Optimo Maximo Sabasio Conservatori Honori aquilae legionis XXII Primigeniae piae fidelis Alexandrianae Marcus Aurelius Germanus domo Emona,votive inscription,222.0,235.0,domo* Emona+,Emona,True,197258.0,Emona,certain,nan,POINT (14.505963 46.051425),"Eisgrubweg, römische Stadtmauer, sekundär verwendet",Mogontiacum,Mainz,POINT (8.2708 49.9946),"LINESTRING (14.505963 46.051425, 8.2708 49.9946)",False,False,False,True,False,False
1818,HD055270/1,Tib. Iustinius Ael. Augusta Titianus,Ti.,Iustinius,Titianus,,male,,,,names of pagan deities,,HD055270,Deo Mercurio Tiberius Iustinius Aelia Augusta Titianus beneficiarius legati legionis XXII et Servandia Augusta eius votum solverunt Faustino et Rufino consulibus,votive inscription,210.0,,Aelia* Augusta,Aelia Augusta in Raetia,True,118580.0,Augusta Vindelicum/Aelia Augusta,certain,nan,POINT (10.894765 48.365463),"Höfchen 2, ehemaliger Bischofshof, bei",Mogontiacum,Mainz,POINT (8.2726 49.999),"LINESTRING (10.894765 48.365463, 8.2726 49.999)",False,False,False,True,False,False
1819,HD055288/1,[M. Tillius M.]f. Tere[tina Rufus A]tinae,M.+,Tillius+,Rufus+,,male,,Teretina,military personnel,names of pagan deities,,HD055288,Honori aquilae legionis XXII Primigeniae piae fidelis Antoninianae Marcus Tillius Marci filius Teretina Rufus Atinae primus pilus legionis supra scriptae ex CCCtrecenario donum dedit r Avito legato Augusti pro praetore Germaniae superioris domino nostro Imperatore Antonino Augusto IIII et Balbino II consulibus,votive inscription,213.0,,Atina+,Atina,True,432708.0,Atina,certain,nan,POINT (13.7971679209 41.6207105927),"Eisgrubweg, römische Stadtmauer, sekundär verwendet",Mogontiacum,Mainz,POINT (8.2708 49.9946),"LINESTRING (13.7971679209 41.6207105927, 8.2708 49.9946)",False,False,False,True,False,False
1820,HD055354/1,Silvania Cresce[ntina] nata [Panno]nia su[pe]r[i]ore ter[ritorio] Arabo[n]e.,,Silvania,Crescentina+,,female,60,,,,,HD055354,Dis Manibus Silvania Crescentina vixit annis LX nata Pannonia superiore territorio Arabonae Silbanius us Silbania Romana es matri et dominae bene merenti posuerunt,epitaph,231.0,270.0,nata Pannonia+ superiore+ territorio+ Arabonae+*,Pannonia superiore territorio Arabonae,False,981541.0,Pannonia Superior (Province),uncertain (name could be interpreted differently),nan,POINT (16.867891 48.113346),Via Labicana,Roma,Roma,POINT (12.4823 41.8955),"LINESTRING (16.867891 48.113346, 12.4823 41.8955)",False,False,False,True,False,False
1821,HD055437/2,á¼Î³Î±Ïá½·Î±Ï ÎÎ·Î½Î¿Ïá½·Î»Î¿Ï á¼Ïá½³ÏÎ¹Î¿Ï,,,á¼Î³Î±Ïá½·Î±Ï,,male,,,,,,HD055437,Caium Marium Cai filium legatum Alexandreae Italicei quei fuere virtutis benefici que ergo Ἀγασίας Μηνοφίλου Ἐφέσιος ἐποίει Γάιον Μάριον πρεσβευτὴν οἱ ἐν Ἀλεξανδρείαι παραγενόμενοι Ἰταλικοὶ ἀρετῆς καὶ εὐεργεσίας ἕνεκα,honorific inscription,-99.0,,á¼Ïá½³ÏÎ¹Î¿Ï,Unintelligible Unicode,False,599612.0,Ephesus/Arsinoe(ia),certain,nan,POINT (27.340307 37.9407625),Agora der Italiker,Delos,DhÃ­los,POINT (25.2675 37.4018),"LINESTRING (27.340307 37.9407625, 25.2675 37.4018)",True,False,False,False,False,False
1822,HD055624/1,C. Iul. Proculum natione Pannonium,C.,Iulius*,Proculus,,male,35,,military personnel,,,HD055624,Memoriae causa Caium Iulium Proculum equitem singularem Impperatorum nnostrorum natione Pannonium annorum XXXV stipendiorum XVI Caius Iulius Finitus decurio ex numero equitum singularium Imperatorum nnostrorum heres eius curavit μνήμης χάριν Γάιον Ἰούλιον Πρόκλον ἱππέα σινγουλάριν τῶν κυρίων αὐτοκρατόρων γένει Παννόνιον ἐτῶν λεʹ στρατευσάμενον ἔτεσιν ιϝʹ Γάιος Ἰούλιος Φινῖτος δεκάδαρχος ἐκ τοῦ ἀριθμου τῶν σινγουλαρίων ἱππέων τῶν κυρίων ἡμῶν αὐτοκρατόρω κληρονόμος αὐτοῦ ἀνέστησεν,epitaph,197.0,218.0,natione Pannonium,Pannonia,False,1001905.0,Pannonia,certain,nan,POINT (17.5 47.5),"Yesildam KÃ¶yÃ¼, Nekropole",Anazarbus,Dilekkaya,POINT (35.8983 37.2556),"LINESTRING (17.5 47.5, 35.8983 37.2556)",False,False,True,True,False,False
